北京市,北京市,北京总部营业部（证金）,北京市朝阳区亮马桥路48号院4号楼3层301号,01060834013
北京市,北京市,北京分公司业务中心,北京市东城区建国门北大街5号金成建国五号四层,010-65128320
北京市,北京市,北京建外大街证券营业部,北京市朝阳区建国门外大街19号1号楼20层BCD室,95548；010-59400686；010-59400766
北京市,北京市,北京中关村东路证券营业部,北京市海淀区中关村东路8号东升大厦B座503B/807B,01059933888
北京市,北京市,北京总部证券营业部,北京市朝阳区亮马桥路48号院4号楼3层301号,01060834013
北京市,北京市,北京北苑证券营业部,北京市朝阳区天朗园C座一层商业内1-015,95548/84844061
北京市,北京市,北京远大路证券营业部,北京市海淀区远大路1号1层J-1042号,01088876123
北京市,北京市,北京东直门证券营业部,北京市东城区东直门外大街48号东方银座写字楼C层C01,95548；010-64656808
北京市,北京市,北京万柳证券营业部,北京市海淀区万柳中路11号1层105室,010-82560732
北京市,北京市,北京三元桥证券营业部,北京市朝阳区曙光西里甲5号院16号楼一层101A单元、102单元,95548
北京市,北京市,北京金融大街证券营业部,北京市西城区金融大街35号1层107单元,010-88092357
北京市,北京市,北京京城大厦证券营业部,北京市朝阳区新源南路6号京城大厦2404,89946914
北京市,北京市,北京望京证券营业部,北京市朝阳区望京东园七区保利国际广场T2楼102,010-84785403
北京市,北京市,北京首体南路证券营业部,北京市海淀区首体南路9号4楼1至2层101,010-65648999
北京市,北京市,北京天通苑证券营业部,北京昌平区天通北苑一区甲4号楼102,95548/01084842496
北京市,北京市,北京东三环中路证券营业部,北京市朝阳区广渠路39号院2号楼7层01单元,95548
北京市,北京市,北京复外大街证券营业部,北京市西城区白云路1号白云大厦三层,010-63444090
北京市,北京市,北京国贸证券营业部,北京市朝阳区建国路甲92号世茂大厦B座5层,010-85891895
北京市,北京市,北京呼家楼证券营业部,北京市朝阳区光华路9号楼1层125室、2层226室,010-57602593
北京市,北京市,北京北三环中路证券营业部,北京市海淀区北三环中路43-3号,010-62048362
北京市,北京市,北京安外大街证券营业部,北京市朝阳区安外大街1号,95548转安外
北京市,北京市,北京中关村大街证券营业部,北京市海淀区丹棱街1号院1号楼102单元,95548
北京市,北京市,北京紫竹院路证券营业部,北京市海淀区紫竹院路69号中国兵器大厦9层,010-68964199
上海市,上海市,上海分公司业务中心,上海市浦东新区世纪大道1568号10楼,021-61768635
上海市,上海市,上海牡丹江路证券营业部,上海市宝山区牡丹江路1508号4402甲、4402乙室,021-66861257
上海市,上海市,上海张江园区证券营业部,上海市浦东新区科苑号88号德国中心2号楼123、124室、3号楼735、736室,021-50805711
上海市,上海市,上海嘉定证券营业部,上海市嘉定区沪宜公路3099号908室、801室,021-59130162
上海市,上海市,上海共和新路证券营业部,上海市静安区共和新路2395弄5-3号1-2层,021-66276209
上海市,上海市,上海莘松路证券营业部,上海市莘松路58号1号楼302室,95548或021-62960278
上海市,上海市,上海瑞金南路证券营业部,上海市黄浦区瑞金南路1号5H室,021-61922961
上海市,上海市,上海五角场证券营业部,上海市杨浦区淞沪路333号307-308A,021-65661315
上海市,上海市,上海中信广场证券营业部,上海市虹口区四川北路859号2902、2903室,021-36711618
上海市,上海市,上海环球金融中心证券营业部,上海市浦东新区世纪大道100号63楼T53室,021-68778112
上海市,上海市,上海世纪大道财富中心,上海市浦东新区世纪大道1568号10楼,021-61768635
上海市,上海市,上海南京西路证券营业部,上海市静安区南京西路1168号2401-2402室,021-52928565、52928532
上海市,上海市,上海淮海中路证券营业部,上海市黄浦区淮海中路98号32楼,021-53858271
上海市,上海市,上海沪闵路证券营业部,上海市沪闵路7580弄111支弄2号,021-54808191
上海市,上海市,上海石化证券营业部,上海市金山区石化隆安路290号1-3层,021-57930879
上海市,上海市,上海长寿路证券营业部,上海市普陀区长寿路818弄8号1-2层、10号2层、12号1-2层,021-62325171、95548
上海市,上海市,上海溧阳路证券营业部,上海市虹口区溧阳路1088号2层,021-61673535，021-61673576
上海市,上海市,上海红宝石路证券营业部,上海市长宁区红宝石路500号B幢2103、04室,95548
上海市,上海市,上海安亭证券营业部,上海市嘉定区安亭镇墨玉路29号2楼,95548、021-59568116
上海市,上海市,上海娄山关路证券营业部,上海市长宁区娄山关路555号长房国际广场20楼2006-2007室,021-62292087
上海市,上海市,上海漕溪北路证券营业部,上海漕溪北路375号中金国际广场C座17层,95548
上海市,上海市,上海世纪大道证券营业部,上海市浦东新区世纪大道1568号10层06B-06单元,021-61768788
上海市,上海市,上海联洋证券营业部,上海市浦东新区樱花路868号1幢1801、1804室,95548
上海市,上海市,上海恒丰路证券营业部,上海市静安区恒丰路1号101室、2 层、8层,95548
上海市,上海市,上海东方路证券营业部,上海市浦东新区东方路710号5楼C座、1110室、1408-1410室、1505室,021-68756999
江苏省,镇江市,镇江正东路证券营业部,江苏省镇江市京口区正东路39号3号楼4楼,95548
江苏省,徐州市,徐州解放南路证券营业部,徐州市云龙区解放南路303号地王大厦三层,051683735777
江苏省,无锡市,无锡清扬路证券营业部,无锡梁溪区清扬路128号茂业天地1F,0510-81800509
江苏省,南京市,江苏分公司财富管理中心,南京市建邺区庐山路168号新地中心二期10楼1002,025-83261258
江苏省,南京市,南京云锦路证券营业部,南京市建邺区所街171号15幢地上一层106室、地上一层113室、地上一层204室,025-83261270
江苏省,南京市,南京双龙大道证券营业部,江苏省南京市江宁区双龙大道1351号,025-83261156
江苏省,南京市,南京浦口大道证券营业部,江苏省南京市浦口区浦口大道13号新城总部大厦B座214室,025-83261122
江苏省,南京市,南京洪武北路证券营业部,江苏省南京市玄武区洪武北路16号,025-83363531
江苏省,苏州市,苏州吴江文苑路证券营业部,苏州市吴江区文苑路178号,0512-63939180
江苏省,苏州市,苏州苏雅路证券营业部,苏州工业园区苏雅路308号信投大厦8楼,0512-67611816
江苏省,苏州市,昆山前进路证券营业部,江苏省昆山市开发区前进中路270号,95548
江苏省,常州市,常州高新科技园证券营业部,江苏省常州市新北区高新科技园3号楼E座201号,0519-85528105
江苏省,常州市,常州环府路证券营业部,江苏省常州市武进区外环府路39号,0519-86552644
江苏省,泰州市,泰州鼓楼南路证券营业部,泰州市海陵区鼓楼南路318号,0523-86655168
江苏省,南通市,如皋健康南路证券营业部,江苏省如皋市健康南路9号,0513-87650014
江苏省,南通市,启东人民中路证券营业部,江苏省启东市汇龙镇人民中路683号建筑业大厦东门,0513-83350653
江苏省,南通市,海门人民西路证券营业部,江苏省海门市人民西路226号,0513-81230333
江苏省,南通市,南通工农路证券营业部,江苏省南通市崇川区工农路33号金融汇2405室,0513-55089633
江苏省,江阴市,江阴西横街证券营业部,江苏省江阴市西横街51号23、24、25、26,0510-88030180
江苏省,盐城市,盐城迎宾南路证券营业部,江苏省盐城市城南新区黄海街道钱江方洲商业步行街280号,0515-80992800
广东省,深圳市,深圳福田南证券营业部,深圳市福田区福田街道海滨社区福民路9号福民佳园福民路9-2号,0755-88601868
广东省,深圳市,深圳科技园科苑路证券营业部,深圳市南山区粤海街道科苑路11号金融科技大厦A座一层大堂,0755-83033908
广东省,深圳市,深圳后海证券营业部,深圳市南山区粤海街道中心路3333号中铁南方总部大厦首层、裙楼302室,95548
广东省,深圳市,深圳滨海大道证券营业部,深圳市南山区深圳市软件产业基地第2栋裙楼01层37号、5层503室,0755-82389668
广东省,深圳市,深圳宝安证券营业部,深圳市宝安区新安街道海旺社区N23卓越时代广场C栋海天路15-3号2308,95548
广东省,深圳市,深圳前海自贸区证券营业部,深圳市前海深港合作区桂湾五路128号前海深港基金小镇对冲基金中心502、503室,0755-26029122/95548
广东省,深圳市,深圳福田金田路证券营业部,深圳市福田区莲花街道福中社区福中三路1006号诺德金融中心10C,0755-89377033
广东省,深圳市,深圳分公司财富管理中心,深圳市福田区福田街道中心三路8号中信证券大厦12楼、20楼,0755-23911600、95548
广东省,深圳市,深圳深南大道证券营业部,深圳市福田区沙头街道天安社区深南大道6021号喜年中心A栋301A,"0755-83478806,95548"
广东省,深圳市,深圳深南中路中信大厦证券营业部,深圳市福田区深南中路1093号中信大厦九楼,95548
广东省,广州市,广州花城大道证券营业部,广州市天河区花城大道667号美林基业大厦23楼02单元,020-85200661
广东省,广州市,广州广州大道中证券营业部,广州市越秀区广州大道中307号（C栋）1405、1406单元,020-87001580
广东省,广州市,广州东风东路证券营业部,广州市越秀区东风东路761号第13层07单元,020-37670383、020-37670382
广东省,广州市,广东分公司业务中心,广州市天河区珠江西路15号珠江城大厦57层,95548、020-66609939
广东省,广州市,广州花城广场证券营业部,广州市天河区珠江西路17号花城广场广晟国际大厦906B、906C,020-38206826
广东省,广州市,广州临江大道证券营业部,广州市天河区临江大道5号1203、1204、1205、1206房,95548
广东省,广州市,广州番禺万达广场证券营业部,广州市番禺区南村镇万博二路81号、83号、85号、87号、89号,020-23882005
广东省,佛山市,佛山顺德容桂证券营业部,广东省佛山市顺德区容桂容山居委会乐安北路11号105-109号商铺,0757-29377688
广东省,佛山市,佛山桂澜中路证券营业部,广东省佛山市南海区桂澜中路23号南海万科广场写字楼15楼,0757-83283918
广东省,江门市,江门迎宾大道证券营业部,广东省江门市蓬江区迎宾大道中131号第15层1502、1503号,0750-3099689
广东省,东莞市,东莞松山湖证券营业部,广东省东莞市松山湖高新技术产业开发区信息路5号融易大厦主楼901室,0769-89907853
广东省,东莞市,东莞东城路证券营业部,东莞市东城区东城大道御景大厦首层、17层,0769-22361610
广东省,珠海市,珠海景山路证券营业部,珠海市香洲区吉大景山路91号301A室,95548
广东省,中山市,中山小榄证券营业部,广东省中山市小榄镇广源北路52号第二层,0760-89981212
广东省,中山市,中山中山四路证券营业部,广东省中山市东区中山四路82号迪兴大厦之二4楼,95548
广东省,揭阳市,揭阳临江南路证券营业部,广东省揭阳市榕城区临江南路以南榕华大道以东江南新城三期7、8号,0663-8095548
广东省,惠州市,惠州麦地东路证券营业部,广东省惠州市惠城区麦地东路8号绿湖新邨A1A2栋裙楼1至2层,0752-2889600
广东省,汕头市,汕头海滨路证券营业部,汕头市金平区海滨路28号海岸明珠君庭三楼304西侧,0754-88951638
天津市,天津市,天津大沽北路证券营业部,天津市和平区小白楼街大沽北路76号新华国金中心26层A2单元,022-59067601
天津市,天津市,天津黄河道证券营业部,天津市南开区黄河道格调春天花园34号楼（格调中心）二层205,022-87473898
天津市,天津市,天津滨海新区黄海路证券营业部,天津市滨海新区第二大街10号,95548
天津市,天津市,天津大港证券营业部,天津市大港油田三号院经贸大厦一层,022-25978800
天津市,天津市,天津分公司财富管理中心,天津市河西区友谊路23号天津科技大厦一楼,022-28358928
浙江省,杭州市,杭州古墩路第二证券营业部,浙江省杭州市西湖区古墩路598号1号楼101-5室、101-6室,0571-85787933
浙江省,杭州市,杭州火炬大道证券营业部,浙江省杭州市滨江区火炬大道581号三维大厦C座114、115室、701室,0571-86707578
浙江省,杭州市,杭州婺江路证券营业部,浙江省杭州市上城区婺江路399号东铁大厦105-2室、8层,0571-87036105
浙江省,杭州市,杭州延安路证券营业部,浙江省杭州市下城区延安路515号国信大厦九楼,0571-85069353
浙江省,杭州市,浙江分公司业务中心,浙江省杭州市江干区解放东路29号迪凯银座23层,0571-87333600
浙江省,杭州市,杭州莫干山路证券营业部,浙江省杭州市西湖区莫干山路1号、3号市府大楼西侧,0571-87631611
浙江省,杭州市,杭州玉皇山南基金小镇证券营业部,浙江省杭州市上城区白云路20号,0571-85783636
浙江省,杭州市,杭州滨盛路证券营业部,浙江省杭州市滨江区滨盛路1508号海亮大厦104、203室,0571-85771982
浙江省,杭州市,杭州凤起东路证券营业部,浙江省杭州市江干区凤起东路159号,0571-87039799
浙江省,杭州市,杭州市心北路证券营业部,浙江省杭州市萧山区市心北路887号1层,95548
浙江省,杭州市,杭州丽景路证券营业部,浙江省杭州市西湖区丽景路18号光阳现代城A-103-2,95548
浙江省,杭州市,杭州古墩路证券营业部,浙江省杭州市西湖区古墩路浙商财富中心4号楼111室,0571-88950770
浙江省,杭州市,杭州金华路证券营业部,杭州市拱墅区金华路58号一楼E区,0571-85061551
浙江省,杭州市,杭州迎宾路证券营业部,浙江省杭州市余杭区南苑街道迎宾路355号永安大厦9楼,0571-86245108
浙江省,杭州市,杭州杭大路证券营业部,浙江省杭州市西湖区杭大路3号黄龙世纪广场C座5楼,0571-87903555
浙江省,杭州市,杭州朝晖路证券营业部,浙江省杭州市朝晖路168号钛合国际A座中信证券,0571-85771666
浙江省,杭州市,杭州新天地证券营业部,杭州市下城区安桥港街63号新天地商务中心一、二楼,0571-88130070
浙江省,杭州市,临安钱王街证券营业部,浙江省杭州市临安区钱王街509号,0571-63720468
浙江省,杭州市,杭州市心南路证券营业部,杭州市萧山区市心南路133号新世纪广场C座10楼,0571-82620841
浙江省,杭州市,杭州凤起路证券营业部,浙江省杭州市下城区凤起路102号,0571-85783588
浙江省,杭州市,杭州四季路证券营业部,浙江省杭州市江干区四季青街道四季路76-6号迪凯国际中心401,0571-86519009
浙江省,杭州市,杭州文三路证券营业部,杭州市西湖区文三路535号莱茵达大厦一、七层,0571-87991953
浙江省,杭州市,杭州文一西路证券营业部,浙江省杭州市余杭区文一西路1198号万利大厦989号,0571-88628170
浙江省,杭州市,杭州庆春路证券营业部,杭州市上城区庆春路137号华都大厦3楼和5楼,0571-87246257
浙江省,杭州市,杭州桂花西路证券营业部,杭州富阳区富春街道桂花西路82号,0571-61717888
浙江省,杭州市,桐庐迎春南路证券营业部,浙江省桐庐县迎春南路205号新青年广场B座6楼,95548
浙江省,嘉兴市,平湖东湖大道证券营业部,浙江省平湖市东湖大道132号,0573-85522333
浙江省,嘉兴市,嘉兴纺工路证券营业部,浙江省嘉兴市南湖区纺工路1301号,0573-83189802
浙江省,嘉兴市,嘉兴分公司,浙江省嘉兴市南湖区中山路、吉水路口商办综合楼一楼北侧、六楼、七楼,0573-82069341
浙江省,嘉兴市,海宁海昌南路证券营业部,浙江省海宁市海昌南路299号新家园大厦1-4层,0573-87047777
浙江省,嘉兴市,嘉善晋阳西路证券营业部,嘉善县罗星街道晋阳西路51号汇中大厦301、302室,0573-84233977
浙江省,嘉兴市,桐乡复兴北路证券营业部,浙江省桐乡市梧桐街道复兴北路518号,0573-88138111
浙江省,嘉兴市,海盐河滨西路证券营业部,浙江海盐河滨西路126号银燕大厦1-3层,0573-86033570
浙江省,嘉兴市,平湖建国北路证券营业部,浙江省平湖市建国北路103号松风台商贸城5号楼,0573-85120528
浙江省,宁波市,慈溪慈甬路证券营业部,浙江省慈溪市浒山街道慈甬路177、179、181号,0574-63195548
浙江省,宁波市,宁波和义路证券营业部,浙江省宁波市海曙区和义路168号(6-1)(6-2)室,0574-87367100
浙江省,宁波市,宁海气象北路证券营业部,浙江省宁波市宁海县桃源街道气象北路586、588号,0574-83522180
浙江省,宁波市,宁波大庆南路证券营业部,浙江省宁波市江北区钻石商业广场18号13幢（10-2）（10-5）,0574-87033739
浙江省,宁波市,宁波分公司,浙江省宁波市鄞州区和济街235号2幢（15-1）,95548
浙江省,宁波市,余姚南雷路证券营业部,浙江省余姚市南雷南路1号金融中心,0574-62729400
浙江省,宁波市,奉化南山路证券营业部,浙江省宁波市奉化区南山路172号（爱伊美财富中心一、九层）,0574-88861612
浙江省,宁波市,宁波天童北路证券营业部,浙江省宁波市鄞州区天童北路939号和邦大厦B座一、三楼,0574-88355536
浙江省,宁波市,宁波甬江大道证券营业部,浙江省宁波市鄞州区甬江大道168号4幢26-28号,0574-87719580
浙江省,宁波市,宁波北仑新大路证券营业部,浙江省宁波市北仑区新大路548号,0574-86850133
浙江省,温州市,温州汤家桥路证券营业部,浙江省温州市鹿城区汤家桥路银都花园8幢201号,0577-89891003
浙江省,温州市,瑞安拱瑞山路证券营业部,浙江省瑞安市安阳街道拱瑞山路432-434号,0577-66889288
浙江省,温州市,金通证券苍南龙港大道证券营业部,浙江省温州市苍南县龙港镇龙港大道351-357号德雅花园20幢303、304号,0577-68625150
浙江省,温州市,温州分公司,温州市鹿城区车站大道577号财富中心701、702、703室,0577-88107230
浙江省,温州市,乐清伯乐东路证券营业部,浙江省乐清市城南街道伯乐东路6号202室,0577-61600020
浙江省,衢州市,衢州新桥街证券营业部,浙江省衢州市柯城区新桥街2号,0570-8596598
浙江省,绍兴市,诸暨暨东路证券营业部,浙江省诸暨市暨东路68号建银大厦22层,0575-87222907
浙江省,绍兴市,诸暨大桥路证券营业部,浙江省诸暨市大桥路1号深蓝中心119、120号,0575-81786236
浙江省,绍兴市,绍兴中兴南路证券营业部,浙江省绍兴市越城区中兴南路97号（中兴商务楼）1-2层,95548
浙江省,绍兴市,绍兴分公司,浙江省绍兴市越城区偏门直街117号,95548
浙江省,绍兴市,绍兴兴越路证券营业部,浙江省绍兴市柯桥区兴越路1577号财智国际商务大厦1201，1202室,0575-84133933、0575-84136718
浙江省,绍兴市,嵊州兴盛街证券营业部,浙江省嵊州市三江街道兴盛街870-201第3层,0575-83000777
浙江省,绍兴市,上虞王充路证券营业部,浙江省绍兴市上虞区百官街道王充路536号,0575-81286800
浙江省,金华市,永康金城路证券营业部,浙江省永康市金城路29号钢海大厦三楼,0579-87196598
浙江省,金华市,东阳吴宁西路证券营业部,浙江省东阳市吴宁街道吴宁西路20号第14-17号,0579-86650188
浙江省,金华市,义乌城中中路证券营业部,浙江省义乌市稠城街道城中中路88号,0579-85561808
浙江省,金华市,金华分公司,浙江省金华市婺城区中山路331号海洋大厦,0579-82325357
浙江省,台州市,路桥富仕路证券营业部,浙江省台州市路桥区路桥街道富仕路148号,0576-82595548
浙江省,台州市,玉环双港路证券营业部,浙江省玉环市玉城街道双港路187号（人才公寓B幢1-2楼）,0576-87295548
浙江省,台州市,临海靖江中路证券营业部,浙江省临海市靖江中路193号三楼中信证券,0576-85895548
浙江省,台州市,温岭万昌中路证券营业部,浙江省温岭市城东街道万昌中路588号建筑业大厦1号楼1-4楼,0576-86207119
浙江省,台州市,台州分公司,浙江省台州市府中路188号开投商务大厦1901室、2001室、103室、104室,0576-88896598
浙江省,湖州市,湖州环城西路证券营业部,浙江省湖州市吴兴区环城西路288号,0572-2212008
浙江省,湖州市,长兴明珠路证券营业部,浙江省湖州市长兴县明珠路562、564号,0572-6025839
浙江省,丽水市,丽水寿尔福路证券营业部,浙江丽水市寿尔福路445号,0578-2225607
陕西省,西安市,西安锦业路证券营业部,西安市高新区锦业路智海大厦10201号,029-65659785
陕西省,西安市,西安未央路证券营业部,西安经济技术开发区未央路132号经发国际大厦第1幢1单元1006室,029-89619166/89619266
陕西省,西安市,陕西分公司业务中心,陕西省西安市高新区科技路27号（科技路与高新二路十字西北角）E阳国际13层,029-88236158；029-88235600
陕西省,宝鸡市,宝鸡公园路证券营业部,陕西省宝鸡市渭滨区公园路1号陕西建工安装集团第一工程公司综合楼二期B座三楼,95548
辽宁省,大连市,大连金马路证券营业部,辽宁省大连市经济技术开发区城润万家7#-4公建,0411-88170077
辽宁省,大连市,大连五五路证券营业部,辽宁省大连市中山区五五路1号1层3-5、7层13-17,0411-39945800
辽宁省,大连市,大连星海广场证券营业部,辽宁省大连市沙河口区星海广场B2区6号13栋-1-1-4,0411-84992411
辽宁省,鞍山市,鞍山胜利路证券营业部,辽宁省鞍山市铁东区千山路18号,0412-2294229
辽宁省,抚顺市,抚顺裕民路证券营业部,辽宁省抚顺市新抚区裕民路段8号77门市单元34室,024-53960306
辽宁省,沈阳市,东北分公司财富管理中心,沈阳市和平区青年大街286号华润大厦A座30层,024-23972737
辽宁省,沈阳市,沈阳奉天街证券营业部,沈阳市沈河区奉天街335,024-88598858
湖南省,长沙市,长沙岳麓大道证券营业部,湖南省长沙市岳麓区银杉路31号绿地时代广场6号栋820、821、822房,0731-89668777
湖南省,长沙市,湖南分公司业务中心,湖南省长沙市天心区芙蓉中路二段198号新世纪大厦二楼,0731-85865222
内蒙古自治区,呼和浩特市,内蒙古分公司业务中心,内蒙古呼和浩特市赛罕区四纬路金泰丽湾10号综合体内蒙古呼和浩特市赛罕区四纬路金泰丽湾10号综合体,0471-5982233
内蒙古自治区,包头市,包头钢铁大街证券营业部,内蒙古包头市青山区青年路26号万达广场写字楼A座18层,0472-2102112
福建省,福州市,福建分公司财富管理中心,福建省福州市鼓楼区五四路137号信和广场1901单元,0591-87905705
福建省,福州市,福州湖东路证券营业部,福建省福州市鼓楼区鼓东街道观风亭街6号恒力金融中心8层02单元,0591-38705501
福建省,福州市,福州长乐北路证券营业部,福建省福州市晋安区长乐北路116号立洲大厦05、06单元,0591-83796598
福建省,厦门市,厦门莲岳路证券营业部,厦门市思明区莲岳路1号磐基中心商务楼16层02、03、05单元,0592-6885548
福建省,厦门市,厦门鹭江道证券营业部,厦门市思明区鹭江道8号国际银行大厦20层F、H单元,0592-2196598
福建省,泉州市,晋江长兴路证券营业部,福建省泉州市晋江市青阳街道长兴路222号明鑫办公综合楼7层708、709室,0595-22929797
福建省,泉州市,泉州宝洲路证券营业部,福建省泉州市丰泽区宝洲路中段南侧泉州浦西万达广场商业综合体1号建筑（甲级写字楼1B塔）B1903单元,0595-28896598
福建省,泉州市,泉州安吉路证券营业部,泉州市洛江区安吉路28号,0595-28996598
福建省,三明市,三明新市北路证券营业部,福建省三明市梅列区沪明新村12幢三纺科技大厦三层,0598-5180613
湖北省,武汉市,武汉徐东大街证券营业部,武汉市洪山区徐东路113号国电大厦7楼,027-88108355
湖北省,武汉市,武汉关山大道证券营业部,湖北省武汉市洪山区华中科技大学主校区培训公寓一楼,027-87550829
湖北省,武汉市,湖北分公司财富管理中心,湖北省武汉市江汉区建设大道737号广发银行1栋51层,027-85629299
湖北省,武汉市,武汉东吴大道证券营业部,湖北省武汉市东西湖区六顺路特1号,027-83387568
湖北省,武汉市,武汉南太子湖证券营业部,湖北省武汉市经济技术开发区神龙大道18号太子湖文化数字创意产业园B1栋三－四层,027-84855788
湖北省,武汉市,武汉水果湖证券营业部,湖北省武汉市武昌区八一路9号1层、2层,027-87367188
湖北省,武汉市,武汉东风大道证券营业部,武汉经济技术开发区东风三路东合中心E座1栋101号,027-84586929
湖北省,武汉市,武汉建设大道证券营业部,武汉市江汉区建设大道747号,027-85355355
湖北省,襄阳市,襄阳解放路证券营业部,湖北省襄阳市樊城区解放路炮铺街特1号开放广场C座15楼,0710-3486699
安徽省,芜湖市,芜湖新时代商业街证券营业部,安徽省芜湖市弋江区新时代商业街15栋155号,0553-5955933
安徽省,合肥市,合肥习友路证券营业部,合肥市政务区西湖花苑2栋101-102,0551-62895698 62895699
安徽省,合肥市,安徽分公司财富管理中心,合肥市庐阳区濉溪路287号金鼎国际广场A座一楼,0551-65662907
重庆市,重庆市,重庆解放碑证券营业部,重庆市渝中区民族路188号环球金融中心5006,023-60332858
重庆市,重庆市,重庆分公司,"重庆市江北区江北城西大街5号负5-1,、12-1-2",023-63025790/63025791/63025792/63025793
河北省,沧州市,沧州解放西路证券营业部,河北省沧州市运河区解放西路颐和大厦四层,95548
河北省,石家庄市,石家庄槐岭路证券营业部,河北省石家庄市裕华区槐岭路31号B1-1号商住楼00单元0102-0103室,0311-66772066
河北省,石家庄市,河北分公司财富管理中心,河北省石家庄市长安区中山东路39号勒泰中心B座写字楼35层3501-3504室,0311-66772000
河北省,保定市,保定东风中路证券营业部,河北省保定市竞秀区东风中路1690号,0312-7517301
河北省,廊坊市,廊坊裕华路证券营业部,河北省廊坊市广阳区万向城第12栋6单元1层19、20、21号房,95548
河北省,唐山市,唐山建设北路证券营业部,唐山路北区建设北路副92号B-2,0315-5912666
四川省,德阳市,德阳庐山南路证券营业部,四川省德阳市旌阳区庐山南路一段88号,0838-2511811
四川省,成都市,成都金阳路证券营业部,成都市青羊区金阳路172号11幢1层25号,02861313778
四川省,成都市,成都天府大道证券营业部,四川省成都市高新区天府四街158号OCG国际中心C座1楼101号,028-86021801
四川省,成都市,成都人民南路证券营业部,四川省成都市武侯区人民南路三段1号平安财富中心2栋6层603、604号,028-85535322
四川省,成都市,四川分公司业务中心,成都市高新区天府大道北段1480号拉德方斯大厦西楼1层,028-65728888
四川省,绵阳市,绵阳临园路证券营业部,绵阳市涪城区临园路西段附5号1-1-4,0816-2373380
吉林省,吉林市,吉林市吉林大街证券营业部,吉林市昌邑区江湾路2号世贸广场8号酒店5号,0432-64554500
吉林省,长春市,吉林分公司,长春市南关区人民大街8988号明珠广场C座C101室,0431-81970887
山西省,太原市,太原南中环街证券营业部,山西综改示范区太原学府园区南中环街529号清控创新基地B座19层1911-1913室,0351-2176777
山西省,太原市,山西分公司财富管理中心,山西省太原市晋源区集阜路1号鸿昇时代金融广场东北角1号,0351-6191968
山西省,大同市,大同御河西路证券营业部,山西省大同市平城区御河西路御华帝景小区1号楼4单元7层,0352-2513040
甘肃省,兰州市,甘肃分公司,甘肃省兰州市七里河区西津东路575号建工时代大厦二楼,0931-2146556、2146000
黑龙江省,哈尔滨市,黑龙江分公司,黑龙江省哈尔滨市南岗区红旗大街236号中信大厦21楼,0451-51980808
宁夏,银川市,宁夏分公司,宁夏银川市金凤区尹家渠北街悦海新天地16号综合商业楼301室,0951-5102589
广西壮族自治区,南宁市,广西分公司,广西南宁市青秀区民族大道136-5号华润大厦C座1802、1805室,0771-2539000
云南省,昆明市,云南分公司,昆明市环城西路368号华海新境界商务大厦2-11楼,0871-68178677
海南省,海口市,海南分公司,海南省海口市国兴大道65号盛达景都东区B栋1-2层,0898-65361281
江西省,南昌市,江西分公司财富管理中心,江西省南昌市红谷滩新区绿茵路129号联发广场28层2809室,0791-83970561
江西省,南昌市,南昌贤士一路证券营业部,江西省南昌市东湖区贤士一路39号,0791-86396122
江西省,南昌市,南昌红谷中大道证券营业部,江西省南昌是红谷滩新区红谷中大道998号绿地中央广场B区元创国际409,0791-86396598
江西省,上饶市,上饶信阳路证券营业部,江西省上饶市信州区信阳路10号附1号,0793-6091176；0793-6091178
江西省,宜春市,宜春高士路证券营业部,江西省宜春市袁州区高士路91号银泰大厦2楼,0795-2178011
江西省,赣州市,赣州长征大道证券营业部,江西省赣州市章贡区长征大道12号金鹏怡和园1号楼901办公,0797-8456588
江西省,九江市,九江长虹大道证券营业部,江西省九江市濂溪区长虹大道276号B座五楼,0792-3908258
江西省,景德镇市,景德镇广场南路证券营业部,江西省景德镇市珠山区广场南路106号金鼎商业广场一层、三层,0798-8575111
